date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse(m)
1999-01-01,188386007.04,242944551.936,0.0,7.67,389.6563200000001
1999-01-02,293392856.67840004,246614409.216,0.0,7.58,389.71728
1999-01-03,285172376.3712,242699894.784,0.0,7.53,389.54964
1999-01-04,377090068.3776,263495752.704,0.0,7.38,389.263128
1999-01-05,344110284.28800005,254198780.92800003,0.0,7.11,388.936992
1999-01-06,341003138.4576,243678523.392,0.0,6.95,388.616952
1999-01-07,287472153.6,245146466.304,0.0,6.72,388.385304
1999-01-08,350667095.9616,268388895.74400005,0.0,6.48,388.19328
1999-01-09,310787980.1856,250773580.8,0.0,6.39,387.94944
1999-01-10,270835467.264,267165609.98400003,0.0,6.29,387.882384
1999-01-11,343694367.1296,261049181.184,0.0,6.19,387.693408
1999-01-12,360967162.0608,269856838.656,0.0,6.05,387.41604
1999-01-13,324170726.4,273771353.088,0.0,5.87,387.14476800000006
1999-01-14,330140360.9088,257868638.208,0.0,5.81,386.934456
1999-01-15,327400200.8064,288940096.512,0.0,5.65,386.748528
1999-01-16,322017743.4624,275973267.456,0.0,5.45,386.6388
1999-01-17,288206125.05599993,283557639.16800004,0.0,5.34,386.574792
1999-01-18,339828784.128,277930524.672,0.0,5.19,386.434584
1999-01-19,317589449.0112,291631325.184,0.0,5.04,386.279136
1999-01-20,330703072.3584,297013782.528,0.0,4.91,386.160264
1999-01-21,319522240.512,288450782.208,0.0,4.83,386.032248
1999-01-22,336256789.7088,316586354.688,0.0,4.57,385.946904
1999-01-23,230418105.7536,300194325.504,0.0,4.66,386.017008
1999-01-24,243287071.9488,279398467.58400005,0.0,4.5,386.184648
1999-01-25,337724732.6208,316586354.688,0.0,4.42,386.1816
1999-01-26,381763019.9808,283802296.32000005,0.0,4.48,385.953
1999-01-27,372588376.7808,291631325.184,0.0,4.3,385.642104
1999-01-28,349443810.2016,277930524.672,0.0,4.44,385.355592
1999-01-29,331779563.82720006,291875982.336,0.0,4.45,385.157472
1999-01-30,300952762.6752,293343925.248,0.0,4.5,385.117848
1999-01-31,256131572.4288,342275355.648,0.0,4.49,385.23367200000007
1999-02-01,373077691.08480006,383867071.488,0.0,4.42,385.392168
1999-02-02,415427844.0960001,356710127.616,0.0,4.58,385.248912
1999-02-03,409091223.8592,389983500.2880001,0.0,4.6,385.14528
1999-02-04,398619897.7536,362092584.96,0.0,4.57,385.01116800000005
1999-02-05,381738554.2656,370655585.28,0.0,4.57,384.910584
1999-02-06,360379984.896,347657812.992,0.0,4.64,384.85572
1999-02-07,294249156.7103999,363560527.8719999,0.0,4.71,384.974592
1999-02-08,378435682.7136,388515557.376,0.0,4.58,385.026408
1999-02-09,367670768.0256,392185414.656,0.0,4.66,385.06908
1999-02-10,386460437.29920006,328329897.984,0.0,4.7,384.965448
1999-02-11,416700061.2864,334935641.08800006,0.0,4.6,384.67284
1999-02-12,335596215.39839995,333712355.328,0.0,4.7,384.517392
1999-02-13,301099556.9664,317809640.448,0.0,4.68,384.569208
1999-02-14,267385801.4208,313650468.864,0.0,4.75,384.666744
1999-02-15,352673284.608,316831011.84,0.0,4.66,384.712464
1999-02-16,331706166.68160003,315607726.08,0.0,4.57,384.61188
1999-02-17,347364224.4096,309001982.976,0.0,4.65,384.47167200000007
1999-02-18,361113956.352,309491297.28,0.0,4.53,384.300984
1999-02-19,296451071.0784,296279811.072,0.0,4.61,384.191256
1999-02-20,295178853.888,304108839.936,0.0,4.6,384.252216
1999-02-21,310347597.312,301172954.112,0.0,4.55,384.279648
1999-02-22,366349619.4048,326372640.768,0.0,4.45,384.130296
1999-02-23,353113667.4816,316341697.5360001,0.0,4.55,383.94436800000005
1999-02-24,326494969.344,307044725.76,0.0,4.63,383.471928
1999-02-25,274260667.392,328819212.28800005,0.0,4.69,383.9718
1999-02-26,245219863.44960004,341296727.04,0.0,4.75,384.21564
1999-02-27,221952968.29440004,344477270.01600003,0.0,4.64,384.68808
1999-02-28,136078307.94239998,303864182.784,0.0,4.77,385.24281600000006
1999-03-01,306017165.7216,322213469.184,0.0,4.77,385.550664
1999-03-02,295594771.04639995,290163382.272,0.0,4.71,385.562856
1999-03-03,330996660.94079995,270346152.96,0.0,4.7,385.43484
1999-03-04,363903047.8848,274505324.544,0.0,4.72,385.133088
1999-03-05,322335797.76,274505324.544,0.0,4.79,384.877056
1999-03-06,338996949.8112,263740409.856,0.0,4.81,384.67284
1999-03-07,312402717.3888,282089696.256,0.0,4.83,384.468624
1999-03-08,388246434.5088,276707238.912,146794.2912,4.77,384.206496
1999-03-09,378484614.144,255422066.688,0.0,4.8,383.770632
1999-03-10,319032926.208,257623981.056,0.0,4.8,383.40487200000007
1999-03-11,327204475.08480006,249550295.04,0.0,4.95,383.130552
1999-03-12,333590026.752,253464809.472,0.0,4.92,382.84404
1999-03-13,306310754.304,256156038.144,0.0,4.97,382.682496
1999-03-14,282530079.12960005,225818551.296,0.0,5.09,382.441704
1999-03-15,352379696.0256,258847266.816,0.0,5.03,382.149096
1999-03-16,333051781.0176,225084579.84000003,0.0,5.11,381.77724
1999-03-17,279520796.16,228754437.12,0.0,5.21,381.4572
1999-03-18,277930524.672,239519351.808,0.0,5.32,381.307848
1999-03-19,280890876.2112,236583465.984,0.0,5.6,381.10668
1999-03-20,236999383.1424,228265122.816,0.0,5.57,381.01524
1999-03-21,208031976.3456,228999094.272,0.0,5.61,381.082296
1999-03-22,261954412.6464,245635780.608,0.0,5.67,381.097536
1999-03-23,278175181.82399994,266676295.68,0.0,5.78,381.06096
1999-03-24,289551739.392,277441210.36800003,0.0,5.75,381.01524
1999-03-25,305772508.5696,290897353.72800004,0.0,5.82,380.960376
1999-03-26,306359685.7344,331510440.96,0.0,5.78,380.96647200000007
1999-03-27,342984861.3888,307778697.216,0.0,5.77,380.9695200000001
1999-03-28,312916497.408,281355724.79999995,0.0,5.77,380.8171200000001
1999-03-29,370900242.432,312182525.952,0.0,5.82,380.628144
1999-03-30,334030409.62560004,268144238.592,0.0,6.03,380.34468
1999-03-31,316904408.9856,268144238.592,0.0,6.14,380.10084
1999-04-01,309001982.976,254198780.92800003,0.0,6.2,379.84480800000006
1999-04-02,305038537.1136,252486180.864,0.0,6.45,379.570488
1999-04-03,288499713.6384,265453009.92,0.0,6.38,379.3083600000001
1999-04-04,354703938.9696,260315209.728,0.0,6.4,378.933456
1999-04-05,346679184.38399994,259091923.968,0.0,6.56,378.558552
1999-04-06,324953629.2864,234626208.768,0.0,6.81,378.147072
1999-04-07,311473020.2112,231445665.792,0.0,6.7,377.763024
1999-04-08,217695933.8496,212117750.784,0.0,6.87,377.46127200000006
1999-04-09,242528634.7776,223616636.928,0.0,6.86,377.30887200000006
1999-04-10,270713138.688,224839922.688,0.0,7.09,377.1138
1999-04-11,256816612.4544,215053636.608,0.0,7.61,376.79680800000006
1999-04-12,269538784.3584,208447893.504,0.0,7.51,376.46762400000006
1999-04-13,255104012.3904,217255550.976,0.0,7.27,376.1994
1999-04-14,251996866.56,209671179.264,0.0,7.39,375.897648
1999-04-15,253122289.4592,222638008.32,0.0,7.76,375.672096
1999-04-16,259776963.9936,200863521.792,0.0,8.46,375.385584
1999-04-17,271593904.43520004,235115523.072,0.0,8.73,375.089928
1999-04-18,245660246.3232,221414722.56,0.0,8.72,374.836944
1999-04-19,276780636.0576,242944551.936,0.0,8.53,374.556528
1999-04-20,243874249.1136,270346152.96,0.0,8.17,374.51080800000005
1999-04-21,360771436.3392,295790496.768,0.0,8.08,374.227344
1999-04-22,368918519.5008,299215696.896,0.0,8.16,373.864632
1999-04-23,339510729.83040005,298481725.43999994,0.0,8.61,373.568976
1999-04-24,369383368.0896,331510440.96,0.0,8.93,373.343424
1999-04-25,361162887.7824,350104384.512,0.0,9.0,373.163592
1999-04-26,390228157.44000006,403684300.8,0.0,8.6,373.056912
1999-04-27,398301843.456,376038042.624,0.0,8.7,373.002048
1999-04-28,418975372.8,366496413.696,0.0,8.67,372.65762400000006
1999-04-29,406497858.048,354997527.5519999,0.0,9.06,372.340632
1999-04-30,393408700.416,357444099.072,0.0,9.41,372.102888
1999-05-01,363413733.5808,383867071.488,0.0,9.6,372.005352
1999-05-02,371193831.0144,388026243.0719999,0.0,9.27,371.98401600000005
1999-05-03,400675017.8304001,378973928.448,0.0,9.53,371.91086400000006
1999-05-04,356783524.7616,369432299.5199999,0.0,9.45,371.880384
1999-05-05,341492452.7616,372612842.496,0.0,9.87,371.82552
1999-05-06,373933991.1168,348881098.752,0.0,10.15,371.846856
1999-05-07,319766897.664,339339469.82399994,0.0,9.96,371.755416
1999-05-08,338703361.22880006,347902470.14399993,0.0,10.1,371.81028
1999-05-09,309442365.8496,330287155.2,0.0,10.16,371.75846400000006
1999-05-10,318029831.8848001,324170726.4,0.0,10.5,371.712744
1999-05-11,311766608.7936,320745526.272,0.0,10.67,371.709696
1999-05-12,317100134.7072,299215696.896,0.0,10.76,371.676168
1999-05-13,349174687.3344,337626869.76,0.0,10.78,371.420136
1999-05-14,376111439.7696,319522240.512,0.0,11.16,371.21287200000006
1999-05-15,359621547.7248,321724154.88,0.0,10.95,370.95684
1999-05-16,383206497.1776,336158926.848,0.0,10.95,370.618512
1999-05-17,357003716.1984,318298954.752,0.0,10.8,370.328952
1999-05-18,361823462.0928,329797840.896,0.0,10.92,370.121688
1999-05-19,340831878.45119995,328574555.13600004,0.0,10.96,369.89004
1999-05-20,330507346.63680005,342764669.952,0.0,11.2,369.865656
1999-05-21,287203030.7328,349859727.36,0.0,10.89,369.99672
1999-05-22,246981394.944,339584126.976,0.0,10.89,370.37772000000007
1999-05-23,251140566.52800003,361603270.656,0.0,11.08,370.889784
1999-05-24,267239007.1296,382888442.88,0.0,11.12,371.319552
1999-05-25,261171509.76,436713016.32,0.0,11.18,371.950488
1999-05-26,288401850.77759993,498121961.472,0.0,10.88,372.956328
1999-05-27,310420994.4576,529438076.928,0.0,12.18,373.849392
1999-05-28,300610242.6624,517449876.48,0.0,11.78,374.70588
1999-05-29,245366657.7408,528214791.168,0.0,11.55,375.766584
1999-05-30,279129344.71680003,525034248.192,0.0,11.81,376.888248
1999-05-31,326152449.33120006,532373962.752,0.0,12.26,377.778264
1999-06-01,351865916.0063999,530906019.84,0.0,12.1,378.51588
1999-06-02,331950823.83360004,526991505.408,0.0,12.57,379.195584
1999-06-03,397200886.272,513046047.7439999,0.0,12.7,379.8265200000001
1999-06-04,432137927.5776,509620847.616,0.0,12.95,380.12522400000006
1999-06-05,346018610.07359993,529682734.08,0.0,13.28,380.521464
1999-06-06,389176131.6864,549989277.696,0.0,13.05,381.1371600000001
1999-06-07,370924708.1472,531395334.14399993,0.0,13.47,381.6858
1999-06-08,357346236.21119994,502036475.904,0.0,13.4,382.231392
1999-06-09,404711860.8384,469252417.536,0.0,13.61,382.57886400000007
1999-06-10,414375818.3424,468518446.08,0.0,14.05,382.76784
1999-06-11,410290043.904,463625303.04,0.0,14.06,382.840992
1999-06-12,315118411.776,450169159.68000007,0.0,14.2,383.04216
1999-06-13,374374373.9904001,439159587.84,0.0,14.21,383.395728
1999-06-14,364000910.7456,453349702.656,0.0,14.25,383.5603200000001
1999-06-15,324488780.6976,462402017.28,0.0,14.43,383.95656
1999-06-16,298530656.87039995,484665818.1119999,0.0,14.4,384.435096
1999-06-17,290481436.56960005,500323875.8399999,24465.7152,14.33,385.056888
1999-06-18,223396445.49120003,502770447.36,24465.7152,14.31,385.809744
1999-06-19,230882954.3424,523321648.128,24465.7152,14.3,386.7607200000001
1999-06-20,224937785.5488,518428505.08800006,48931.4304,14.29,387.656832
1999-06-21,312133594.5216,511088790.528,171260.0064,14.1,388.4371200000001
1999-06-22,380368474.21439993,518917819.3919999,171260.0064,14.1,388.869936
1999-06-23,378166559.8464,514024676.352,171260.0064,14.11,389.308848
1999-06-24,398008254.8736,492250189.824,171260.0064,14.2,389.634984
1999-06-25,366276222.2592,510844133.3760001,171260.0064,14.22,389.936736
1999-06-26,334005943.91040003,495675389.952,171260.0064,14.58,390.406128
1999-06-27,361162887.7824,495186075.648,171260.0064,14.95,390.796272
1999-06-28,400601620.6848,481974589.44,195725.7216,15.19,391.01268
1999-06-29,421788930.048,488091018.24,171260.0064,15.31,391.19556000000006
1999-06-30,426633141.6575999,480261989.376,220191.4368,15.63,391.3571040000001
1999-07-01,385212685.824,477326103.552,220191.4368,15.43,391.54608
1999-07-02,342226424.2176,487601703.936,220191.4368,15.46,391.86916800000006
1999-07-03,372539445.3504,461423388.672,220191.4368,15.55,392.152632
1999-07-04,372343719.6288,446743959.552,415917.1584,15.61,392.359896
1999-07-05,381591759.9744,460689417.216,269122.8672,15.78,392.530584
1999-07-06,384870165.8112,430841244.672,0.0,15.75,392.652504
1999-07-07,384405317.22240007,410779358.208,318054.2976,15.67,392.652504
1999-07-08,366251756.544,420076329.984,269122.8672,15.61,392.804904
1999-07-09,404467203.6864,420076329.984,269122.8672,15.71,392.829288
1999-07-10,394142671.872,417629758.4639999,269122.8672,15.7,392.82624
1999-07-11,350471370.24,423990844.416,269122.8672,15.78,392.8872
1999-07-12,392503468.9536001,447477931.008,269122.8672,15.8,392.990832
1999-07-13,439110656.4096,435979044.864,293588.5824,15.87,393.01521600000007
1999-07-14,398717760.6144,436223702.016,244657.152,15.81,392.987784
1999-07-15,437202330.624,443563416.576,269122.8672,15.8,393.021312
1999-07-16,436150304.8704,423256872.96,269122.8672,15.91,392.9451120000001
1999-07-17,318617009.0496,402705672.192,220191.4368,15.83,392.975592
1999-07-18,376307165.4912,377750642.688,244657.152,15.89,393.048744
1999-07-19,384234057.216,377016671.232,244657.152,15.95,392.951208
1999-07-20,362655296.4096,401237729.28,244657.152,15.98,392.960352
1999-07-21,361774530.6624,384356385.792,293588.5824,16.05,393.021312
1999-07-22,363022282.1376,359401356.288,366985.728,16.13,393.012168
1999-07-23,401922769.3056,356465470.464,293588.5824,16.46,392.87196000000006
1999-07-24,311595348.7872,331510440.96,318054.2976,16.55,392.7348
1999-07-25,319497774.7968,348881098.752,366985.728,16.83,392.737848
1999-07-26,372833033.9328,330776469.504,269122.8672,16.77,392.67384
1999-07-27,404613997.9776,366251756.544,342520.0128,16.63,392.49096
1999-07-28,349443810.2016,361603270.656,342520.0128,16.26,392.39952000000005
1999-07-29,305821440.0,340073441.28000003,318054.2976,16.21,392.439144
1999-07-30,287129633.58720005,359646013.44,366985.728,16.42,392.570208
1999-07-31,260657729.7408,362337242.112,366985.728,16.42,392.762232
1999-08-01,255544395.264,358178070.528,293588.5824,16.43,392.981688
1999-08-02,379561105.6128,396099929.08800006,293588.5824,16.5,393.05484
1999-08-03,344501735.73120004,377995299.84,293588.5824,16.72,393.051792
1999-08-04,390962128.896,363315870.72,293588.5824,16.68,392.999976
1999-08-05,350446904.52480006,383377757.184,293588.5824,16.89,392.9634
1999-08-06,336452515.4304,345700555.776,318054.2976,16.8,392.987784
1999-08-07,334348463.92319995,369921613.824,293588.5824,17.18,392.972544
1999-08-08,324293054.9760001,372123528.192,293588.5824,17.16,393.0335040000001
1999-08-09,347902470.14399993,374814756.864,293588.5824,17.58,393.021312
1999-08-10,343914558.5664,391206786.048,269122.8672,17.39,393.0975120000001
1999-08-11,417752087.04,449190531.072,318054.2976,17.6,393.121896
1999-08-12,450609542.5536,431575216.128,4183637.2992,17.94,393.121896
1999-08-13,425899170.2016,402950329.344,366985.728,18.29,392.960352
1999-08-14,341296727.04,391206786.048,318054.2976,18.22,392.93596800000006
1999-08-15,323363357.7984,388760214.528,293588.5824,18.28,393.0822720000001
1999-08-16,422082518.63040006,382154471.4239999,318054.2976,18.43,393.01521600000007
1999-08-17,387194408.7552,355486841.856,293588.5824,18.57,392.93292
1999-08-18,395830806.2207999,365762442.24,269122.8672,18.53,392.756136
1999-08-19,378802668.4416,366251756.544,269122.8672,18.68,392.682984
1999-08-20,345700555.776,390228157.44000006,269122.8672,18.92,392.692128
1999-08-21,318812734.7712,368453670.912,293588.5824,18.86,392.807952
1999-08-22,321063580.5696,355242184.70399994,293588.5824,18.95,392.911584
1999-08-23,356074019.0208,344232612.864,293588.5824,18.79,392.7774720000001
1999-08-24,375671056.896,350104384.512,269122.8672,18.8,392.692128
1999-08-25,395781874.7904,351327670.272,269122.8672,18.86,392.530584
1999-08-26,377285794.0992,352061641.72800004,269122.8672,19.15,392.420856
1999-08-27,374398839.7056,337382212.608,269122.8672,19.07,392.268456
1999-08-28,345039981.4656,355976156.16,269122.8672,19.1,392.180064
1999-08-29,312011265.9456,337382212.608,293588.5824,19.06,392.1678720000001
1999-08-30,378533545.57440007,344721927.16800004,269122.8672,18.87,392.06424
1999-08-31,323485686.3744,370900242.432,611642.88,18.95,392.045952
1999-09-01,281111067.648,340073441.28000003,269122.8672,18.83,392.14044
1999-09-02,324293054.9760001,336158926.848,293588.5824,18.1,392.274552
1999-09-03,284560733.4912,272303410.176,342520.0128,18.18,392.2014
1999-09-04,187994555.5968,222882665.472,244657.152,18.27,392.228832
1999-09-05,236901520.2816,238785380.352,269122.8672,18.24,392.265408
1999-09-06,284854322.0736,219212808.192,293588.5824,18.23,392.0916720000001
1999-09-07,313577071.7184,227531151.36,244657.152,18.23,391.771632
1999-09-08,263373424.12800005,229243751.424,342520.0128,18.41,391.57656
1999-09-09,269881304.3712,268878210.048,293588.5824,18.44,391.506456
1999-09-10,228999094.272,279398467.58400005,293588.5824,18.29,391.558272
1999-09-11,165853083.34080002,277441210.36800003,269122.8672,18.25,391.765536
1999-09-12,209720110.6944,272058753.024,318054.2976,18.42,391.969752
1999-09-13,290579299.4304,265208352.76800004,269122.8672,18.39,391.945368
1999-09-14,260755592.6016,241965923.32800004,244657.152,18.28,391.86916800000006
1999-09-15,268511224.32000005,259825895.424,244657.152,18.31,391.799064
1999-09-16,211726299.3408,232179637.24800003,244657.152,18.27,391.802112
1999-09-17,234136894.464,281355724.79999995,195725.7216,18.35,391.92708
1999-09-18,207420333.4656,246369752.064,220191.4368,17.82,392.006328
1999-09-19,217524673.8432,230956351.488,244657.152,17.38,392.03376
1999-09-20,326323709.3376,249794952.192,220191.4368,17.45,391.86612
1999-09-21,282285421.9776,244901809.152,220191.4368,17.3,391.631424
1999-09-22,313528140.288,245146466.304,220191.4368,17.28,391.46988
1999-09-23,251825606.5536,249550295.04,220191.4368,17.21,391.34796000000006
1999-09-24,228069397.0944,246125094.912,195725.7216,16.99,391.34796000000006
1999-09-25,178159338.0864,236583465.984,0.0,16.94,391.445496
1999-09-26,199346647.4496,269122867.2,244657.152,16.81,391.6619040000001
1999-09-27,304744948.5312,280866410.49600005,220191.4368,16.82,391.646664
1999-09-28,267287938.56,269122867.2,220191.4368,16.84,391.588752
1999-09-29,274260667.392,291142010.88,269122.8672,16.89,391.588752
1999-09-30,227041837.056,291386668.03199995,269122.8672,16.91,391.655808
1999-10-01,191028304.2816,260559866.88000005,0.0,16.85,391.823448
1999-10-02,217500208.128,266676295.68,0.0,16.74,392.006328
1999-10-03,200447604.63360003,240253323.264,0.0,16.64,392.036808
1999-10-04,228093862.80960003,233892237.312,0.0,16.84,392.061192
1999-10-05,235360180.224,238051408.896,0.0,16.6,392.116056
1999-10-06,203432421.888,204288721.92,0.0,16.6,392.070336
1999-10-07,203163299.02080005,213585693.696,0.0,16.46,392.1191040000001
1999-10-08,183150343.9872,201597493.24800003,0.0,16.32,392.180064
1999-10-09,192912164.352,229977722.88,0.0,16.33,392.219688
1999-10-10,179504952.4224,210160493.568,0.0,16.17,392.26236000000006
1999-10-11,240204391.83360004,245391123.456,0.0,16.06,392.280648
1999-10-12,226625919.8976,239274694.656,0.0,15.98,392.2776
1999-10-13,255128478.1056,221659379.712,0.0,15.98,392.274552
1999-10-14,203432421.888,225329236.99199995,0.0,15.83,392.23188
1999-10-15,184618286.8992,220680751.104,0.0,15.7,392.259312
1999-10-16,186379818.3936,210405150.72,0.0,15.58,392.365992
1999-10-17,190514524.26240003,228265122.816,0.0,15.52,392.390376
1999-10-18,253293549.4656,240497980.416,0.0,15.48,392.387328
1999-10-19,260535401.1648,188386007.04,0.0,15.39,392.237976
1999-10-20,270884398.69439995,207469264.896,0.0,15.31,392.01242400000007
1999-10-21,267239007.1296,197682978.816,0.0,15.23,391.792968
1999-10-22,222246556.8768,194257778.688,0.0,15.1,391.5918
1999-10-23,205096090.5216,152910720.0,0.0,15.0,391.479024
1999-10-24,180972895.3344,206490636.288,0.0,14.9,391.375392
1999-10-25,247837694.976,205267350.528,0.0,14.65,391.25956800000006
1999-10-26,209524384.9728,230711694.336,0.0,14.58,391.183368
1999-10-27,249134377.8816,237806751.744,244657.152,14.35,391.143744
1999-10-28,198539278.848,208692550.656,0.0,14.3,391.219944
1999-10-29,186722338.4064,236583465.984,0.0,14.15,391.299192
1999-10-30,119882004.48,257134666.752,0.0,14.07,391.60704
1999-10-31,114377218.56,259581238.272,0.0,13.96,392.042904
1999-11-01,221194531.1232,286248867.84,0.0,13.73,392.36904
1999-11-02,243433866.24,251018237.952,0.0,13.7,392.439144
1999-11-03,261147044.04479995,260559866.88000005,0.0,13.55,392.512296
1999-11-04,251116100.8128,252730838.016,0.0,13.56,392.52144
1999-11-05,281673779.0976,196215035.904,0.0,13.29,392.362944
1999-11-06,185278861.2096,152910720.0,0.0,13.21,392.198352
1999-11-07,156409317.2736,158782491.648,0.0,13.1,392.189208
1999-11-08,276168993.1776,190098607.104,0.0,12.98,392.042904
1999-11-09,257256995.328,187896692.736,0.0,12.92,391.768584
1999-11-10,260388606.8736,190098607.104,0.0,12.89,391.543032
1999-11-11,237929080.32,207958579.2,0.0,12.82,391.405872
1999-11-12,216815168.10240003,199395578.88,0.0,12.96,391.31748
1999-11-13,178844378.112,293588582.40000004,0.0,13.07,391.50036000000006
1999-11-14,126267556.1472,314384440.32,0.0,12.92,391.960608
1999-11-15,255177409.536,328819212.28800005,0.0,12.76,392.365992
1999-11-16,237953546.0352,270590810.112,0.0,12.73,392.503152
1999-11-17,277416744.6528,258113295.36,0.0,12.56,392.512296
1999-11-18,242406306.2016,251752209.408,0.0,12.51,392.4879120000001
1999-11-19,250479992.2176,239030037.504,0.0,12.61,392.484864
1999-11-20,234063497.31840003,217500208.128,0.0,12.31,392.408664
1999-11-21,236265411.68639997,206001321.984,0.0,12.13,392.3964720000001
1999-11-22,362288310.6816001,248571666.432,0.0,11.99,392.122152
1999-11-23,324684506.41920006,233402923.008,0.0,11.94,391.80516000000006
1999-11-24,336061063.9872,251507552.256,0.0,11.8,391.549128
1999-11-25,277808196.096,246614409.216,0.0,11.66,391.341864
1999-11-26,242944551.936,266920952.832,0.0,11.58,391.33881600000007
1999-11-27,241231951.872,287961467.90400004,0.0,11.33,391.472928
1999-11-28,242944551.936,290897353.72800004,0.0,11.21,391.613136
1999-11-29,327424666.52160007,294811868.16,0.0,11.08,391.570464
1999-11-30,284046953.47199994,259091923.968,0.0,11.03,391.46988
1999-12-01,316464026.112,302885554.176,0.0,10.93,391.448544
1999-12-02,362117050.6751999,302396239.872,0.0,10.69,391.31748
1999-12-03,363144610.7136,308268011.52,0.0,10.55,391.158984
1999-12-04,354459281.81759995,309980611.584,0.0,10.43,390.970008
1999-12-05,328525623.7056,317320326.14399993,0.0,10.18,390.912096
1999-12-06,349908658.7904,320011554.81600004,0.0,10.01,390.838944
1999-12-07,400968606.4128,302151582.72,0.0,9.85,390.61644
1999-12-08,364221102.1824001,298726382.59199995,0.0,9.63,390.34212
1999-12-09,353407256.06399995,304842811.392,0.0,9.41,390.186672
1999-12-10,327522529.38240004,310469925.888,0.0,9.22,390.03122400000007
1999-12-11,261195975.4752,326372640.768,0.0,9.08,390.147048
1999-12-12,262590521.2416,324660040.704,0.0,8.96,390.366504
1999-12-13,367475042.304,328574555.13600004,0.0,8.87,390.43356000000006
1999-12-14,374863688.2944,353774241.79199994,0.0,8.71,390.317736
1999-12-15,351327670.272,312916497.408,0.0,8.58,390.180576
1999-12-16,301564405.5552,335914269.69600004,0.0,8.59,390.208008
1999-12-17,340758481.3056,320256211.968,0.0,8.39,390.241536
1999-12-18,306873465.7536,333712355.328,0.0,8.33,390.211056
1999-12-19,257012338.176,333712355.328,0.0,8.24,390.4427040000001
1999-12-20,402974795.0592001,339828784.128,0.0,8.12,390.406128
1999-12-21,349859727.36,325638669.312,0.0,8.23,390.2628720000001
1999-12-22,386729560.1664,300683639.808,0.0,7.89,390.070848
1999-12-23,421373012.8896,310714583.04,0.0,7.7,389.772144
1999-12-24,370117339.5456,303130211.328,0.0,7.56,389.461248
1999-12-25,234357085.90080005,309001982.976,0.0,7.43,389.479536
1999-12-26,339975578.4192,286982839.296,0.0,7.34,389.506968
1999-12-27,382472525.72160006,299949668.352,0.0,7.23,389.299704
1999-12-28,350667095.9616,267165609.98400003,0.0,7.13,389.025384
1999-12-29,400381429.248,276462581.76000005,0.0,6.89,388.693152
1999-12-30,394607520.4608,273771353.088,0.0,6.76,388.33044
1999-12-31,369774819.5328,277930524.672,0.0,6.6,387.958584
2000-01-01,272621464.47360003,280621753.34400004,0.0,6.56,387.809232
2000-01-02,280817479.06560004,296035153.92,0.0,6.43,387.84276000000006
2000-01-03,349370413.056,304108839.936,0.0,3.22,387.784848
2000-01-04,377726176.9728,294322553.856,0.0,1.5,387.56844
2000-01-05,380050419.9168,296524468.22400004,0.0,1.5,387.281928
2000-01-06,385824328.704,292854610.944,0.0,1.5,386.971032
2000-01-07,363707322.1632,310225268.736,0.0,3.45,386.711952
2000-01-08,317834106.1632,302151582.72,0.0,6.15,386.590032
2000-01-09,227482219.92960003,298237068.288,0.0,6.08,386.724144
2000-01-10,394142671.872,317564983.296,0.0,5.94,386.69976
2000-01-11,369481230.9504,310225268.736,0.0,5.84,386.47116000000005
2000-01-12,387439065.9072,297503096.832,0.0,5.7,386.199888
2000-01-13,382154471.4239999,314139783.168,0.0,5.48,385.9347120000001
2000-01-14,358814179.1232,288940096.512,0.0,5.09,385.672584
2000-01-15,270517412.9664,317564983.296,0.0,5.01,385.642104
2000-01-16,225206908.41599995,310714583.04,0.0,4.93,385.86156000000005
2000-01-17,330996660.94079995,289674067.968,0.0,4.91,385.974336
2000-01-18,363364802.1504,343009327.104,0.0,4.73,385.840224
2000-01-19,369456765.2352,349615070.208,0.0,4.73,385.736592
2000-01-20,348122661.58079994,338116184.06399995,0.0,4.6,385.687824
2000-01-21,304353497.088,328819212.28800005,0.0,4.58,385.70916000000005
2000-01-22,256376229.5808,329797840.896,0.0,4.5,385.89204
2000-01-23,332024220.97920007,365028470.7839999,0.0,4.47,386.0871120000001
2000-01-24,411048481.0752,345211241.47199994,0.0,4.38,386.007864
2000-01-25,367988822.3231999,341296727.04,0.0,4.4,385.864608
2000-01-26,363193542.14399993,343987955.71199995,0.0,4.3,385.791456
2000-01-27,352599887.4624,351327670.272,0.0,4.22,385.75488
2000-01-28,362655296.4096,353284927.48800004,0.0,4.18,385.67868
2000-01-29,349639535.92319995,315363068.92800003,0.0,4.04,385.608576
2000-01-30,388760214.528,321968812.032,0.0,4.04,385.4135040000001
2000-01-31,411072946.7904,329553183.744,0.0,3.87,385.151376
2000-02-01,353774241.79199994,297503096.832,0.0,3.86,384.91668
2000-02-02,286297799.2704,286493524.992,0.0,3.87,384.84048
2000-02-03,260706661.1712,272058753.024,0.0,3.83,384.87096
2000-02-04,336599309.72160006,291875982.336,0.0,3.78,384.78561600000006
2000-02-05,286224402.1248,275973267.456,0.0,3.72,384.645408
2000-02-06,185278861.2096,266186981.376,0.0,3.72,384.837432
2000-02-07,288524179.3536,294322553.856,0.0,3.72,384.971544
2000-02-08,311130500.1984,279398467.58400005,0.0,3.72,384.94716000000005
2000-02-09,339070346.9568,275483953.15199995,0.0,3.73,384.76428
