date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m),avg_temp(C)
1999-03-19,612058797.1583999,621918480.3839998,392723660.39040005,22.765512,6.14
1999-03-20,606627408.384,560754192.384,396246723.3792,22.533864000000005,6.37
1999-03-21,587911136.256,585219907.5839999,365982633.6768,22.363176000000003,6.58
1999-03-22,597330436.608,571763764.2240001,349737398.784,22.009608,6.66
1999-03-23,606382751.232,653479252.9920001,343596504.2688,22.603968,6.76
1999-03-24,670213802.1888,681370168.3199999,368698328.064,22.759416,6.94
1999-03-25,675400533.8111999,654213224.448,367621836.5952,22.625304000000003,7.05
1999-03-26,713371323.8015999,700698083.3280001,265648735.6416,22.536912,6.95
1999-03-27,728931518.6688,740087884.8,269856838.656,22.579584,6.94
1999-03-28,807417533.0303999,839418688.512,275068035.99359995,22.777704000000004,7.23
1999-03-29,759782785.536,752810056.704,199933824.61440003,22.826472000000003,7.37
1999-03-30,731745075.9167999,742045142.016,198123361.6896,22.933152,7.48
1999-03-31,753079179.5711999,747916913.664,196679884.49280003,23.079456,7.57
1999-04-01,719438821.1712,693358368.7679999,157901725.9008,22.710648000000003,7.6
1999-04-02,684134794.1376,700942740.48,122499836.0064,22.643592,7.63
1999-04-03,621429166.08,627300937.728,76920208.5888,22.98192,7.61
1999-04-04,670654185.0624001,680146882.5600001,125068736.1024,22.744176000000003,7.56
1999-04-05,659766941.7984,613844794.368,120077730.2016,22.655784,7.5
1999-04-06,654115361.5871999,640023109.6320001,105471698.2272,22.12848,7.62
1999-04-07,598333530.9312,628279566.336,48099596.08320001,22.613112,7.71
1999-04-08,600829033.8816,643203652.6079999,35352958.464,22.66188,7.68
1999-04-09,574112472.8832,556105706.4959999,856300.0319999999,22.866096,7.56
1999-04-10,562589121.024,471698989.05600005,0.0,22.222968,7.59
1999-04-11,507174276.096,524300276.73600006,0.0,22.055328,7.74
1999-04-12,485032803.84,495430732.8,0.0,22.098000000000003,8.12
1999-04-13,493155421.2864,530661362.6880001,0.0,22.41804,8.34
1999-04-14,625832994.816,611398222.848,96223657.8816,22.46376,8.42
1999-04-15,574210335.7440001,554393106.4319999,122083918.848,22.421088,8.39
1999-04-16,518257245.0816,538245734.4,121716933.12,22.28088,8.53
1999-04-17,450071296.8192,433777130.49600005,122377507.4304,22.475952,8.86
1999-04-18,564546378.24,566870621.1839999,121545673.1136,22.226016,9.19
1999-04-19,544729148.928,551946534.912,122450904.576,22.457664000000005,9.16
1999-04-20,611985400.0128,505706333.184,203897270.4768,22.445472,9.19
1999-04-21,692795657.3184,691890425.8560001,213830350.848,22.619208,9.32
1999-04-22,708257989.3248001,715866826.752,225720688.4352,22.655784,9.58
1999-04-23,790756380.9791999,791465886.72,260853455.4624,22.622256,9.98
1999-04-24,767856471.552,748895542.272,245635780.608,22.899624,10.23
1999-04-25,758290376.9088,793667801.0879999,238785380.352,22.789896,10.54
1999-04-26,745103356.4159999,721249284.0960001,240546911.8464,22.61616,10.62
1999-04-27,741873882.0096,780945629.184,244852877.7216,22.82952,10.54
1999-04-28,826256133.7344,812261744.6400001,322727249.2032,22.850856,10.51
1999-04-29,821705510.7072,812751058.944,340978672.74240005,22.795992,10.73
1999-04-30,806463370.1375998,767734142.9760001,269391990.0672,22.747224,10.88
1999-05-01,758755225.4976001,788040686.5920001,236167548.8256,22.771608,10.98
1999-05-02,750926196.6336,776786457.6,229855394.304,22.719792,10.92
1999-05-03,788016220.8768,756724571.136,238663051.776,22.930104000000004,10.86
1999-05-04,792835966.7712,796603686.9120001,238173737.472,22.67712,10.81
1999-05-05,771134877.3888,782902886.4,231567994.368,22.716744,10.84
1999-05-06,767734142.9760001,727610370.0479999,238491791.7696,22.58568,10.86
1999-05-07,740846321.9712,746204313.6,236607931.6992,22.393656,10.81
