date,max_temp(C),min_temp(C),avg_temp(C)
1996-05-20 00:00:00+00:00,12.8,12.0,12.4
1996-05-21 00:00:00+00:00,12.7,12.2,12.4
1996-05-22 00:00:00+00:00,12.6,12.0,12.2
1996-05-23 00:00:00+00:00,12.9,11.7,12.3
1996-05-24 00:00:00+00:00,12.8,11.9,12.3
1996-05-25 00:00:00+00:00,12.7,11.8,12.3
1996-05-26 00:00:00+00:00,12.6,11.9,12.3
1996-05-27 00:00:00+00:00,12.4,11.8,12.1
1996-05-28 00:00:00+00:00,12.4,11.8,12.1
1996-05-29 00:00:00+00:00,12.7,11.8,12.2
1996-05-30 00:00:00+00:00,12.9,12.0,12.4
1996-05-31 00:00:00+00:00,12.9,12.1,12.5
1996-06-01 00:00:00+00:00,13.3,12.3,12.7
1996-06-02 00:00:00+00:00,13.3,12.4,12.8
1996-06-03 00:00:00+00:00,13.7,12.7,13.1
1996-06-04 00:00:00+00:00,14.0,13.1,13.5
1996-06-05 00:00:00+00:00,14.3,13.4,13.9
1996-06-06 00:00:00+00:00,15.1,14.0,14.4
1996-06-07 00:00:00+00:00,15.1,14.2,14.6
1996-06-08 00:00:00+00:00,15.2,14.3,14.6
1996-06-09 00:00:00+00:00,15.1,14.4,14.7
1996-06-10 00:00:00+00:00,15.5,14.4,15.0
1996-06-11 00:00:00+00:00,15.5,14.8,15.1
1996-06-12 00:00:00+00:00,16.0,15.1,15.4
1996-06-13 00:00:00+00:00,15.8,15.1,15.4
1996-06-14 00:00:00+00:00,16.2,15.0,15.4
1996-06-15 00:00:00+00:00,16.0,15.1,15.4
1996-06-16 00:00:00+00:00,15.5,15.0,15.3
1996-06-17 00:00:00+00:00,15.5,14.9,15.2
1996-06-18 00:00:00+00:00,15.5,14.8,15.2
1996-06-19 00:00:00+00:00,15.8,14.9,15.3
1996-06-20 00:00:00+00:00,15.7,14.9,15.2
1996-06-21 00:00:00+00:00,15.7,14.8,15.2
1996-06-22 00:00:00+00:00,15.8,14.9,15.3
1996-06-23 00:00:00+00:00,15.7,15.1,15.3
1996-06-24 00:00:00+00:00,16.2,15.2,15.6
1996-06-25 00:00:00+00:00,16.2,15.6,15.8
1996-06-26 00:00:00+00:00,16.6,15.6,16.1
1996-06-27 00:00:00+00:00,16.8,15.9,16.2
1996-06-28 00:00:00+00:00,16.8,15.9,16.2
1996-06-29 00:00:00+00:00,16.8,16.0,16.3
1996-06-30 00:00:00+00:00,17.3,16.1,16.6
1996-07-01 00:00:00+00:00,17.4,16.5,16.9
1996-07-02 00:00:00+00:00,17.9,16.7,17.2
1996-07-03 00:00:00+00:00,18.1,17.1,17.5
1996-07-04 00:00:00+00:00,18.0,17.1,17.5
1996-07-05 00:00:00+00:00,18.1,17.0,17.5
1996-07-06 00:00:00+00:00,18.6,17.5,18.0
1996-07-07 00:00:00+00:00,18.9,18.0,18.4
