date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse(m)
1999-01-01,483075546.624,480751303.68,0.0,,6.059424
1999-01-02,464236945.92,460200102.912,0.0,,5.696712000000001
1999-01-03,519651790.848,538245734.4,0.0,,5.748528
1999-01-04,520703816.6016,483197875.2,0.0,,5.77596
1999-01-05,486256089.6,505217018.88,0.0,12.6,5.510784
1999-01-06,499320781.5168,504727704.576,0.0,12.4,5.526024
1999-01-07,498684672.9216,501057847.296,0.0,12.27,5.486400000000001
1999-01-08,523028059.5456,537022448.6400001,19841695.027199995,12.15,5.5351680000000005
1999-01-09,586589987.6352,581060736.0,46925241.75360001,12.2,5.8704480000000006
1999-01-10,534208891.392,542894220.2880001,3669857.28,,5.641848
1999-01-11,482659629.4656,456530245.632,0.0,,5.273040000000001
1999-01-12,496458292.8384,494941418.496,0.0,,5.233416000000001
1999-01-13,560998849.536,538979705.8560001,0.0,,5.708904
1999-01-14,583189253.2224,566870621.1839999,0.0,,6.074664
1999-01-15,541915591.68,582773336.0639999,0.0,,5.821680000000001
1999-01-16,580351230.2592,576901564.416,0.0,,6.166104000000001
1999-01-17,592877676.4416,600143993.8560001,0.0,,6.333744
1999-01-18,597085779.4560001,592314964.992,0.0,,6.5806320000000005
1999-01-19,589036559.1552,583262650.368,0.0,,6.620256
1999-01-20,559579838.0544,551946534.912,0.0,,6.437376
1999-01-21,577023892.992,606015765.5040001,0.0,,6.565392
1999-01-22,586663384.7808,602345908.224,25664535.2448,,6.547104
1999-01-23,632928052.224,619716566.016,32343675.4944,,6.82752
1999-01-24,607557105.5616,579348135.936,195725.7216,,6.754368
1999-01-25,528092462.592,546808734.72,0.0,,6.190488
1999-01-26,524202413.8752,527725476.864,0.0,,6.001512000000001
1999-01-27,550674317.7216,552435849.2160001,0.0,,6.03504
1999-01-28,589134422.016,576656907.2639999,0.0,,6.3246
1999-01-29,576852632.9856,534331219.96800005,0.0,,6.284976
1999-01-30,568216235.52,570295821.3119999,0.0,,6.288024
1999-01-31,487577238.2207999,525523562.496,0.0,,5.7363360000000005
1999-02-01,553756997.8368,566381306.8799999,41102401.536000006,,6.013704000000001
1999-02-02,556252500.7872,527236162.56,83697211.69919999,,6.059424
1999-02-03,547616103.3216,572987049.984,95881137.8688,,5.998464
1999-02-04,618884731.6992,580082107.3920001,166269000.4992,,6.556248000000001
1999-02-05,520948473.7536,571763764.2240001,0.0,,5.897880000000001
1999-02-06,555078146.4576,538490391.5519999,0.0,,6.0624720000000005
1999-02-07,567751386.9312,570295821.3119999,0.0,,6.272784
1999-02-08,585219907.5839999,609196308.48,24221058.048000004,4.32,6.367272000000001
1999-02-09,607606036.9920001,591580993.536,36967695.66719999,4.27,6.495288
1999-02-10,580889475.9936,576167592.96,0.0,4.11,6.355080000000001
1999-02-11,579079013.0688,551946534.912,0.0,4.07,6.147816000000001
1999-02-12,586296399.0527999,566625964.032,0.0,4.09,6.0624720000000005
1999-02-13,541744331.6736,566870621.1839999,0.0,4.17,5.7180480000000005
1999-02-14,568827878.4,543628191.744,0.0,4.22,5.891784
1999-02-15,535554505.728,549010649.088,0.0,4.23,5.620512000000001
1999-02-16,507810384.6912,508886876.16,0.0,4.26,5.446776000000001
1999-02-17,524373673.8816,520141105.152,0.0,4.28,5.574792
1999-02-18,516593576.448,532373962.752,0.0,4.21,5.507736
1999-02-19,579323670.2207999,560020220.928,0.0,4.2,6.096
1999-02-20,572913652.8384,579837450.24,0.0,4.14,6.0624720000000005
1999-02-21,523346113.8432,560998849.536,0.0,4.2,5.779008
1999-02-22,531052814.1312001,518917819.3919999,0.0,4.33,5.742432
1999-02-23,560949918.1056,568093906.9439999,0.0,4.62,5.95884
1999-02-24,625490474.8032,584485936.128,0.0,4.86,6.541008000000001
1999-02-25,576656907.2639999,624609709.0560001,0.0,4.99,6.428232
1999-02-26,641809106.8416001,602835222.528,0.0,5.04,6.793992
1999-02-27,648023398.5024,652011310.0799999,0.0,,6.854952
1999-02-28,637943523.84,649564738.56,0.0,,7.050024
1999-03-01,556252500.7872,562711449.5999999,0.0,5.26,6.6568320000000005
1999-03-02,610590854.2464001,606749736.96,0.0,5.27,6.748272000000001
1999-03-03,659057436.0575999,678923596.8,6336620.236799999,5.27,7.135368000000001
1999-03-04,672929496.576,670360596.4799999,28086641.0496,5.33,7.239000000000001
1999-03-05,716869921.0752,722227912.7039999,76748948.5824,5.5,7.357872
1999-03-06,667473642.0863999,655681167.3600001,36111395.6352,5.55,7.065264
1999-03-07,648292521.3696,620695194.624,0.0,5.59,6.809232000000001
1999-03-08,566699361.1776,594761536.512,0.0,5.55,6.153912000000001
1999-03-09,547322514.7392,570540478.464,4477225.8816,5.62,5.8521600000000005
1999-03-10,679388445.3888,657149110.2720001,73788597.0432,5.65,6.510528
1999-03-11,702777669.1199999,665712110.5920001,60895165.1328,,6.757416000000001
1999-03-12,582504213.1968001,611887537.152,0.0,,6.00456
1999-03-13,615850983.0144,598920708.0960001,78583877.22239998,,6.135624
1999-03-14,575751675.8016001,575188964.3519999,43744698.777600005,,5.961888
1999-03-15,585953879.0400001,590357707.776,22435060.8384,,5.974080000000001
1999-03-16,639998643.9167999,635374623.744,74840622.7968,5.76,6.306312000000001
1999-03-17,617759308.8,640512423.936,57176376.4224,5.75,6.160008
1999-03-18,605746642.6367999,639044481.0239999,118071541.5552,5.9,6.114288
1999-03-19,612058797.1583999,621918480.3839998,392723660.39040005,6.16,6.068568
1999-03-20,606627408.384,560754192.384,396246723.3792,6.4,6.11124
1999-03-21,587911136.256,585219907.5839999,365982633.6768,6.61,6.08076
1999-03-22,597330436.608,571763764.2240001,349737398.784,6.67,6.114288
1999-03-23,606382751.232,653479252.9920001,343596504.2688,6.78,6.089904000000001
1999-03-24,670213802.1888,681370168.3199999,368698328.064,6.94,6.519672000000001
1999-03-25,675400533.8111999,654213224.448,367621836.5952,7.05,6.571488
1999-03-26,713371323.8015999,700698083.3280001,265648735.6416,6.95,6.81228
1999-03-27,728931518.6688,740087884.8,269856838.656,6.92,6.9159120000000005
1999-03-28,807417533.0303999,839418688.512,275068035.99359995,7.19,7.412736000000001
1999-03-29,759782785.536,752810056.704,199933824.61440003,7.35,7.25424
1999-03-30,731745075.9167999,742045142.016,198123361.6896,7.47,7.074408000000001
1999-03-31,753079179.5711999,747916913.664,196679884.49280003,7.57,7.159752
1999-04-01,719438821.1712,693358368.7679999,157901725.9008,7.61,7.046976000000001
1999-04-02,684134794.1376,700942740.48,122499836.0064,7.64,6.748272000000001
1999-04-03,621429166.08,627300937.728,76920208.5888,7.6,6.333744
1999-04-04,670654185.0624001,680146882.5600001,125068736.1024,7.55,6.574536
1999-04-05,659766941.7984,613844794.368,120077730.2016,7.5,6.458712000000001
1999-04-06,654115361.5871999,640023109.6320001,105471698.2272,7.64,6.4008
1999-04-07,598333530.9312,628279566.336,48099596.08320001,7.72,6.022848000000001
1999-04-08,600829033.8816,643203652.6079999,35352958.464,7.66,6.06552
1999-04-09,574112472.8832,556105706.4959999,856300.0319999999,7.54,5.858256
1999-04-10,562589121.024,471698989.05600005,0.0,7.56,5.687568000000001
1999-04-11,507174276.096,524300276.73600006,0.0,7.73,5.285232000000001
1999-04-12,485032803.84,495430732.8,0.0,8.12,5.050536
1999-04-13,493155421.2864,530661362.6880001,0.0,8.39,5.145024
1999-04-14,625832994.816,611398222.848,96223657.8816,8.44,5.998464
1999-04-15,574210335.7440001,554393106.4319999,122083918.848,8.42,5.666232
1999-04-16,518257245.0816,538245734.4,121716933.12,8.54,5.343144000000001
1999-04-17,450071296.8192,433777130.49600005,122377507.4304,8.89,4.959096
1999-04-18,564546378.24,566870621.1839999,121545673.1136,9.22,5.663183999999999
1999-04-19,544729148.928,551946534.912,122450904.576,9.18,5.495544000000001
1999-04-20,611985400.0128,505706333.184,203897270.4768,9.19,6.089904000000001
1999-04-21,692795657.3184,691890425.8560001,213830350.848,9.31,6.583680000000001
1999-04-22,708257989.3248001,715866826.752,225720688.4352,9.58,6.717792
1999-04-23,790756380.9791999,791465886.72,260853455.4624,10.0,7.1749920000000005
1999-04-24,767856471.552,748895542.272,245635780.608,10.27,7.144512000000001
1999-04-25,758290376.9088,793667801.0879999,238785380.352,10.53,7.104888
1999-04-26,745103356.4159999,721249284.0960001,240546911.8464,10.61,6.9829680000000005
1999-04-27,741873882.0096,780945629.184,244852877.7216,10.59,6.970776000000001
1999-04-28,826256133.7344,812261744.6400001,322727249.2032,10.6,7.403592
1999-04-29,821705510.7072,812751058.944,340978672.74240005,10.84,7.516368000000001
1999-04-30,806463370.1375998,767734142.9760001,269391990.0672,11.01,7.348728
1999-05-01,758755225.4976001,788040686.5920001,236167548.8256,11.08,7.13232
1999-05-02,750926196.6336,776786457.6,229855394.304,10.99,7.025640000000001
1999-05-03,788016220.8768,756724571.136,238663051.776,10.92,7.287768000000001
1999-05-04,792835966.7712,796603686.9120001,238173737.472,10.87,7.293864
1999-05-05,771134877.3888,782902886.4,231567994.368,10.95,7.217664
1999-05-06,767734142.9760001,727610370.0479999,238491791.7696,10.96,7.13232
1999-05-07,740846321.9712,746204313.6,236607931.6992,10.87,7.001256
1999-05-08,673076290.8672,674275110.9120001,235800563.0976,10.95,6.577584
1999-05-09,658494724.6079999,641491052.544,237611026.0224,10.78,6.419088
1999-05-10,741849416.2944,785594115.0719999,236681328.8448,10.72,6.830568
1999-05-11,702484080.5376,676966339.584,229121422.848,10.88,6.693408000000001
1999-05-12,623068368.9984,615557394.4319999,230418105.7536,10.96,6.193536000000001
1999-05-13,617392323.0719999,606260422.656,230589365.76,10.94,6.08076
1999-05-14,671657279.3855999,688954540.0320001,231665857.2288,10.99,6.425184
1999-05-15,633246106.5215999,647362824.192,232522157.2608,11.07,6.2636400000000005
1999-05-16,666568410.624,653723910.1439999,226992905.6256,11.33,6.425184
1999-05-17,662507101.9008,649320081.408,229977722.88,11.45,6.46176
1999-05-18,691131988.6848,685284682.7520001,230540434.3296,11.56,6.638544
1999-05-19,657026781.696,682838111.2320001,231298871.50080004,11.79,6.483096000000001
1999-05-20,705297637.7856,713420255.232,234968728.7808,12.14,6.760464000000001
1999-05-21,699743920.4352,703878626.304,230393640.0384,12.4,6.778752
1999-05-22,666005699.1744001,676966339.584,227433288.4992,12.77,6.52272
1999-05-23,692012754.432,681859482.624,228069397.0944,13.1,6.583680000000001
1999-05-24,657883081.7279999,627300937.728,226748248.4736,13.61,6.364224
1999-05-25,721640735.5392,726876398.5920001,225500496.9984,13.89,6.775704
1999-05-26,819430199.1936,840886631.424,274407461.6832,13.84,7.37616
1999-05-27,910393728.3072,908656662.528,351107478.83519995,13.99,7.9248
1999-05-28,941734309.4784,920644862.976,383549017.1904,14.27,8.214360000000001
1999-05-29,910075674.0096,915751719.936,351694656.0,14.54,8.061960000000001
1999-05-30,885928013.1072,917953634.304,323608014.9504,14.81,7.872984
1999-05-31,863713143.7055999,844801145.8560001,303252539.904,14.98,7.751064
1999-06-01,866208646.6559999,872447404.032,320060486.2464,14.92,7.729728000000001
1999-06-02,893023070.5151999,884680261.6320001,337871526.912,14.76,7.903464
1999-06-03,927739920.384,907188719.616,382276800.0,14.59,8.101583999999999
1999-06-04,938504835.072,982543122.432,380564199.936,14.54,8.138160000000001
1999-06-05,907751431.0656,878563832.832,356734593.3312,14.39,7.952232
1999-06-06,936694372.1472,938015520.768,378582477.0048,14.08,8.138160000000001
1999-06-07,862514323.6608,881744375.808,320354074.8288,13.78,7.784592
1999-06-08,892093373.3376,853364146.176,345211241.47199994,13.61,7.83336
1999-06-09,858501946.368,917464320.0,314384440.32,13.66,7.66572
1999-06-10,866722426.6751999,837706088.4480001,319742431.9488,13.88,7.705344000000001
1999-06-11,817742064.8448,790487258.1120001,280915341.92639995,14.09,7.434072
1999-06-12,781752997.7856,803943401.472,261709755.4944,14.27,7.226808000000001
1999-06-13,753690822.4512001,778499057.6639999,219604259.6352,14.42,7.10184
1999-06-14,804555044.352,765776885.76,279300604.7232,14.84,7.290816000000001
1999-06-15,760590154.1376,739598570.496,216276922.368,14.87,7.17804
1999-06-16,793839061.0944,833791574.016,283851227.75039995,15.15,7.327392
1999-06-17,911225562.624,910124605.44,377505985.5360001,15.41,7.943088
1999-06-18,882111361.536,869266861.056,329161732.3008,15.68,7.912608
1999-06-19,849865548.9024,899604347.9039999,288524179.3536,16.01,7.690104000000001
1999-06-20,854147049.0624,853853460.48,288401850.77759993,16.11,7.668768
1999-06-21,854905486.2336,816910230.5279998,304793879.9616,16.19,7.677912000000001
1999-06-22,810867198.8736001,798316286.976,266456104.2432,16.32,7.421880000000001
1999-06-23,842990682.9312,852385517.5679998,288695439.36,16.59,7.552944000000001
1999-06-24,870172092.5184001,877829861.3759999,320500869.12,16.8,7.802880000000001
1999-06-25,823442576.4864,810793801.7279999,276022198.8864,16.61,7.568184
1999-06-26,812286210.3551999,859969889.2800001,266994349.9776,16.4,7.418832
1999-06-27,824176547.9424,782902886.4,263495752.704,16.45,7.498080000000001
1999-06-28,748601953.6896,723206541.312,204190859.0592,16.37,7.07136
1999-06-29,735439398.9120001,768223457.28,205169487.6672,16.32,6.937248000000001
1999-06-30,805337947.2384,783392200.704,246663340.6464,16.4,7.312152
1999-07-01,751219785.2160001,736418027.52,216594976.6656,16.47,7.05612
1999-07-02,729127244.3904,762840999.9360001,203652613.3248,16.29,6.891528
1999-07-03,706007143.5264,706814512.1279999,203848339.0464,16.27,6.723888
1999-07-04,682397728.3584001,662531567.6159999,204386584.7808,16.37,6.5806320000000005
1999-07-05,645503429.8368,661308281.8560001,203921736.192,16.63,6.266688
1999-07-06,638922152.448,649809395.712,202649519.0016,16.9,6.239256
1999-07-07,606725271.2448001,596229479.424,203921736.192,16.9,5.955792
1999-07-08,649564738.56,654702538.7520001,203848339.0464,16.85,6.251448000000001
1999-07-09,664317564.8255999,692869054.464,211212519.3216,16.93,6.361176
1999-07-10,599850405.2736,559530906.624,210527479.296,17.3,6.00456
1999-07-11,658617053.184,668892653.568,209328659.2512,17.57,6.3246
1999-07-12,709554672.2304001,654702538.7520001,201915547.5456,17.83,6.687312
1999-07-13,610982305.6896,634151337.984,200692261.7856,17.99,6.163056
1999-07-14,659473353.216,705835883.5199999,204802501.9392,17.85,6.342888
1999-07-15,749751842.3039999,730056941.5679998,244314631.9872,17.94,6.91896
1999-07-16,656292810.24,653479252.9920001,209157399.2448,18.23,6.458712000000001
1999-07-17,640023109.6320001,617514651.648,203530284.7488,18.25,6.266688
1999-07-18,649197752.832,641735709.696,202698450.432,18.33,6.291072000000001
1999-07-19,632365340.7744,655925824.512,199689167.4624,18.68,6.211824
1999-07-20,580938407.424,572987049.984,197120267.3664,18.97,5.7912
1999-07-21,579666190.2336,580082107.3920001,196533090.2016,19.04,5.779008
1999-07-22,627570060.5952,613600137.216,196166104.47360003,19.22,6.059424
1999-07-23,540594443.0591999,568338564.0960001,204264256.2048,19.17,5.57784
1999-07-24,569366124.1343999,575922935.8080001,211506107.904,18.92,5.663183999999999
1999-07-25,614064985.8047999,619227251.712,215078102.3232,18.86,5.980176000000001
1999-07-26,610199402.8032,583262650.368,209475453.54240003,19.01,6.001512000000001
1999-07-27,513217307.75040007,571763764.2240001,212558133.6576,19.28,5.388864
1999-07-28,536630997.19680005,538490391.5519999,214882376.6016,19.69,5.45592
1999-07-29,629038003.5072,554393106.4319999,208080907.776,19.84,6.092952
1999-07-30,520043242.2912,511088790.528,208203236.352,19.76,5.507736
1999-07-31,489925946.88,499834561.5360001,208447893.504,19.78,5.15112
1999-08-01,485864638.1568,469741731.84,208031976.3456,19.81,5.099304
1999-08-02,501963078.7584,515981933.568,205805596.2624,20.01,5.236464
1999-08-03,479234429.33759993,485399789.568,209328659.2512,20.22,5.001768
1999-08-04,571935024.2304,614334108.672,209671179.264,20.44,5.666232
1999-08-05,567433332.6336,544362163.1999999,208888276.3776,20.78,5.721096
1999-08-06,564301721.0879999,574944307.1999999,209671179.264,20.81,5.626608000000001
1999-08-07,544655751.7823999,529438076.928,211603970.7648,20.85,5.54736
1999-08-08,494647829.9136,504238390.272,212362407.936,20.91,5.184648000000001
1999-08-09,464799657.3696,455062302.72,211506107.904,21.07,4.992624
1999-08-10,500739792.9984,511088790.528,212142216.4992,21.27,5.31876
1999-08-11,521242062.336,496898675.712,210992327.8848,21.08,5.428488
1999-08-12,521755842.3552,539224363.0079999,209964767.8464,20.86,5.416296
1999-08-13,576485647.2576,583751964.672,212313476.5056,20.72,5.779008
1999-08-14,597942079.488,585464564.7360001,211873093.632,20.39,5.91312
1999-08-15,562001943.8592,517205219.328,211139122.176,20.32,5.7180480000000005
1999-08-16,491956601.2416,521609048.064,216741770.9568,20.41,5.1907440000000005
1999-08-17,545291860.3776,579837450.24,219775519.6416,20.59,5.50164
1999-08-18,551677412.0448,554637763.584,220118039.6544,20.55,5.602224
1999-08-19,568093906.9439999,544117506.048,217793796.7104,20.48,5.663183999999999
1999-08-20,513828950.63040006,543383534.592,219359602.48319995,20.52,5.352288
1999-08-21,554809023.5904,525034248.192,217353413.8368,20.29,5.596128
1999-08-22,453961345.536,451147788.288,222711405.4656,20.25,4.834128
1999-08-23,462059497.26720005,492005532.67199993,218796891.03360003,20.35,4.8006
1999-08-24,475417777.7664,460934074.368,219359602.48319995,20.51,5.004816000000001
1999-08-25,467368557.4656,462402017.28,220729682.5344,20.67,4.93776
1999-08-26,467980200.3456,487357046.784,221488119.7056,20.82,4.977384
1999-08-27,565329281.1264,543138877.44,220876476.8256,20.85,5.596128
1999-08-28,496727415.7056,522832333.824,217720399.5648,20.88,5.300472
1999-08-29,459686322.8928,422767558.656,218478836.736,20.78,5.01396
1999-08-30,391940757.504,422767558.656,217573605.2736,20.36,4.4135040000000005
1999-08-31,438009699.2256,481729932.2879999,220436093.952,19.94,4.690872000000001
1999-09-01,472041509.0688,456285588.48,14018854.8096,19.92,5.044440000000001
1999-09-02,427538373.12,408822100.992,0.0,19.95,4.733544
1999-09-03,350740493.1072,364049842.176,0.0,20.13,4.081272
1999-09-04,434437704.8064,430596587.52,0.0,20.16,4.703064
1999-09-05,357737687.65439993,299705011.2,0.0,20.01,4.187952
1999-09-06,253978589.4912,267899581.44,0.0,19.75,3.2217360000000004
1999-09-07,296500002.5088,338360841.216,0.0,19.31,3.419856
1999-09-08,412002643.968,409066758.14399993,0.0,18.96,4.38912
1999-09-09,326543900.7744,312671840.256,0.0,18.99,3.956304
1999-09-10,329308526.592,355242184.70399994,0.0,18.71,3.852672000000001
1999-09-11,383622414.336,386802957.312,0.0,18.71,4.319016
1999-09-12,311008171.6224,244657152.0,0.0,18.57,3.654552
1999-09-13,288034865.0496,335914269.69600004,0.0,18.48,3.3802320000000003
1999-09-14,304965139.968,308757325.824,0.0,18.57,3.584448
1999-09-15,293221596.672,289184753.664,0.0,18.6,3.5052000000000003
1999-09-16,347511018.7008,356710127.616,0.0,18.48,3.910584
1999-09-17,367181453.7216,368453670.912,0.0,18.48,4.081272
1999-09-18,376062508.3392001,366741070.848,0.0,18.65,4.148328
1999-09-19,298090273.9968,280866410.49600005,0.0,18.8,3.465576
1999-09-20,302958951.3216,317809640.448,0.0,18.79,3.377184
1999-09-21,371878871.04,359156699.1360001,0.0,18.9,4.0782240000000005
1999-09-22,387145477.3248,413225929.728,0.0,19.0,4.291584
1999-09-23,403659835.0848,388026243.0719999,0.0,19.0,4.520184
1999-09-24,376405028.352,384845700.096,0.0,18.67,4.197096
1999-09-25,308928585.8304,309980611.584,0.0,18.12,3.828288
1999-09-26,320990183.424,306310754.304,0.0,17.61,3.742944
1999-09-27,317662846.1568,318543611.904,0.0,17.32,3.68808
1999-09-28,373028759.6544,372123528.192,0.0,17.0,4.0782240000000005
1999-09-29,307949957.2224,306555411.45600003,0.0,16.96,3.636264
1999-09-30,340856344.1664,355486841.856,0.0,17.13,3.880104
1999-10-01,330115895.19360006,338360841.216,0.0,17.27,3.82524
1999-10-02,287472153.6,252241523.71199995,0.0,17.07,3.386328
1999-10-03,271642835.86560005,227775808.512,0.0,16.64,3.1150560000000005
1999-10-04,289967656.5504,335180298.23999995,0.0,16.69,3.2705040000000003
1999-10-05,313405811.712,326127983.61600006,0.0,16.75,3.590544
1999-10-06,321455032.0128,320256211.968,0.0,16.71,3.706368
1999-10-07,329602115.1744,339584126.976,0.0,16.47,3.822192
1999-10-08,323803740.672,335180298.23999995,0.0,16.38,3.819144
1999-10-09,311277294.4896,318298954.752,0.0,16.34,3.724656
1999-10-10,309491297.28,267899581.44,0.0,16.18,3.630168
1999-10-11,307778697.216,293099268.096,0.0,15.88,3.605784
1999-10-12,308708394.3936,340318098.432,0.0,15.92,3.61188
1999-10-13,309491297.28,309246640.128,0.0,15.85,3.636264
1999-10-14,325858860.7488,343009327.104,0.0,15.53,3.745992
1999-10-15,361701133.5168,355242184.70399994,0.0,15.18,4.062984
1999-10-16,346434527.232,358422727.68,0.0,14.7,3.87096
1999-10-17,313846194.5856,252730838.016,0.0,14.35,3.502152
1999-10-18,308268011.52,342520012.79999995,0.0,14.04,3.392424000000001
1999-10-19,315778986.0864,293343925.248,0.0,14.05,3.44424
1999-10-20,305601248.5632,310225268.736,0.0,14.06,3.410712
1999-10-21,315681123.2256,333712355.328,0.0,13.51,3.511296
1999-10-22,332440138.1376,358912041.984,0.0,14.2,3.76428
1999-10-23,307925491.5072,290897353.72800004,0.0,14.14,3.636264
1999-10-24,310420994.4576,323192097.792,0.0,14.31,3.694176
1999-10-25,305356591.4112,297992411.13600004,0.0,14.3,3.669792
1999-10-26,324978095.0016,334690983.93600005,0.0,14.08,3.87096
1999-10-27,333223041.024,328085240.832,0.0,12.68,3.758184
1999-10-28,344893187.17440003,352550956.032,0.0,12.88,4.16052
1999-10-29,311840005.9392,314873754.624,0.0,12.43,3.837432
1999-10-30,312573977.3952,299460354.04800004,0.0,13.07,3.706368
1999-10-31,304598154.24,272303410.176,0.0,13.09,3.614928
1999-11-01,306017165.7216,337871526.912,0.0,12.46,3.4229040000000004
1999-11-02,311497485.9264,312427183.104,0.0,12.02,3.477768
1999-11-03,325124889.29279995,305821440.0,0.0,11.92,3.697224
1999-11-04,323975000.6784,314873754.624,0.0,12.04,3.773424
1999-11-05,310102940.16,332489069.568,0.0,11.82,3.5996880000000004
1999-11-06,318592543.3344,305087468.544,0.0,11.53,3.6576
1999-11-07,319522240.512,328329897.984,0.0,11.54,3.76428
1999-11-08,338654429.7984,334446326.784,0.0,11.45,3.956304
1999-11-09,342348752.7936,362092584.96,0.0,11.53,3.989832
1999-11-10,343939024.2816,331999755.264,0.0,11.59,4.087368000000001
1999-11-11,341198864.17920005,328819212.28800005,0.0,11.66,3.986784
1999-11-12,342422149.93920004,366985728.0,0.0,11.71,4.047744
1999-11-13,341737109.9136,344232612.864,0.0,11.68,4.026408000000001
1999-11-14,354214624.66559994,357444099.072,0.0,11.59,4.056888000000001
1999-11-15,359034370.55999994,357444099.072,0.0,11.58,4.087368000000001
1999-11-16,368355808.0512,340318098.432,0.0,11.61,4.148328
1999-11-17,359499219.1488,347413155.84000003,0.0,11.51,4.123944
1999-11-18,421813395.7631999,455306959.872,0.0,11.19,4.498848
1999-11-19,435758853.4272001,405152243.712,0.0,10.89,4.733544
1999-11-20,393164043.264,415427844.0960001,0.0,10.82,4.5384720000000005
1999-11-21,382937374.3104,378239956.992,0.0,10.76,4.43484
1999-11-22,415036392.6528,410779358.208,0.0,10.72,4.654296
1999-11-23,402583343.61600006,377995299.84,0.0,10.74,4.590288
1999-11-24,438376684.9536,486378418.176,0.0,10.69,4.898136
1999-11-25,439624436.4287999,436957673.472,0.0,10.59,5.31876
1999-11-26,526551122.5344,523321648.128,0.0,10.48,6.199632
1999-11-27,552802834.944,495920047.104,0.0,10.25,6.361176
1999-11-28,400968606.4128,447233273.856,0.0,10.14,5.2578000000000005
1999-11-29,423256872.96,409556072.448,0.0,9.78,5.047488
1999-11-30,456456848.4864,442829445.12,0.0,9.71,5.248656
1999-12-01,473069069.1072,488580332.544,0.0,9.68,5.327904
1999-12-02,495283938.5088,450169159.68000007,0.0,9.53,5.507736
1999-12-03,440700927.8976,513046047.7439999,0.0,9.3,5.193792
1999-12-04,466561188.864,466316531.712,0.0,9.14,5.2578000000000005
1999-12-05,509620847.616,471209674.752,0.0,9.01,5.62356
1999-12-06,483613792.3583999,501791818.752,0.0,9.01,5.486400000000001
1999-12-07,484494558.1056,503504418.816,0.0,8.86,5.507736
1999-12-08,486720938.1888,480017332.224,0.0,8.8,5.498592
1999-12-09,515199030.6816,512556733.44000006,30264089.7024,8.57,5.69976
1999-12-10,491907669.8112,480017332.224,0.0,8.33,5.596128
1999-12-11,491711944.0896,510844133.3760001,0.0,8.21,5.596128
1999-12-12,495968978.5344,482953218.048,0.0,8.28,5.57784
1999-12-13,472506357.6576001,432309187.58399993,0.0,8.05,5.465064
1999-12-14,455820739.8912,499345247.232,0.0,7.85,5.248656
1999-12-15,483931846.6560001,436957673.472,0.0,7.85,5.495544000000001
1999-12-16,509058136.1664,564668706.8160001,0.0,7.94,5.763768000000001
1999-12-17,565182486.8352,533841905.664,0.0,8.03,6.251448000000001
1999-12-18,507272138.9568,539958334.464,0.0,7.97,6.056376
1999-12-19,576216524.3904,576901564.416,0.0,7.8,6.29412
1999-12-20,528606242.6112,517939190.784,0.0,7.65,6.038088
1999-12-21,545291860.3776,546319420.416,0.0,7.39,5.897880000000001
1999-12-22,581868104.6016,579103478.7839999,0.0,7.16,5.992368
1999-12-23,556864143.6672,555861049.344,0.0,6.9,5.763768000000001
1999-12-24,530979416.9856,519896448.0,0.0,6.68,5.50164
1999-12-25,531835717.0176,555616392.192,0.0,6.55,5.480304
1999-12-26,448114039.6032,427416044.544,0.0,6.47,4.840224
1999-12-27,542771891.7119999,529193419.776,0.0,6.44,5.36448
1999-12-28,543212274.5856,551701877.76,0.0,6.39,5.483352
1999-12-29,521339925.1968,519407133.696,0.0,6.33,5.404104
1999-12-30,473631780.5568,476102817.792,0.0,6.11,5.102352
1999-12-31,423672790.1184,419587015.68,0.0,5.99,4.721352
2000-01-01,406889309.4912,436957673.472,0.0,5.95,4.6146720000000006
2000-01-02,471356469.0432,446743959.552,0.0,5.88,4.983480000000001
2000-01-03,503528884.5312,535554505.728,0.0,5.8,5.312664
2000-01-04,494403172.7616,449924502.52800006,0.0,5.8,5.324856
2000-01-05,467026037.4528,467784474.624,0.0,5.75,5.22732
2000-01-06,517816862.208,536043820.032,0.0,5.61,5.47116
2000-01-07,459588460.032,474634874.88,0.0,5.55,5.126736
2000-01-08,488776058.2656,462646674.432,0.0,5.54,5.327904
2000-01-09,525841616.7936,545585448.9599999,0.0,5.5,5.571744000000001
2000-01-10,557377923.6863999,561243506.6880001,0.0,5.35,5.855208
2000-01-11,537291571.5072,539713677.3119999,0.0,5.19,5.779008
2000-01-12,521902636.6464,485889103.8719999,0.0,5.05,5.663183999999999
2000-01-13,506905153.2288,516226590.72,0.0,4.95,5.529072
2000-01-14,496115772.8256,522832333.824,0.0,4.96,5.553456
2000-01-15,524373673.8816,535065191.424,0.0,4.98,5.68452
2000-01-16,514587387.8016,480506646.528,0.0,4.85,5.6601360000000005
2000-01-17,475686900.6336,474390217.728,0.0,,5.489448
2000-01-18,488066552.5248,505950990.336,0.0,4.83,5.449824
2000-01-19,503333158.8096,485889103.8719999,0.0,4.72,5.462016000000001
2000-01-20,491100301.2096,500079218.688,0.0,4.59,5.388864
2000-01-21,475858160.64,482463903.744,0.0,4.56,5.312664
2000-01-22,488996249.7024001,496898675.712,0.0,4.54,5.388864
2000-01-23,435318470.5536001,401237729.28,0.0,4.39,5.004816000000001
2000-01-24,473411589.12,497387990.016,0.0,4.33,5.175504
